北京鑫叶新能源科技有限责任公司,北京鑫叶新能源科技有限责任公司是专业从事风力发电机组风轮叶片运行维护提供技术服务，也为风力发电机组整机提供检测、维修、维护的专业化公司。公司具备专业的叶片检查、维修、维护能力，能为客户提供定制化的叶片维护解决方案。    公司拥有一支经过专业培训的维修团队，掌握丰富的风电行业的理论及操作技能，公司坚持质量、安全为导向，不断通过技术、业务创新为客户提供优质服务！
成都市博来科技有限公司,https://fdjob.bjx.com.cn/companys/54779.html**********
北京华泰中昊投资集团有限公司,"北京华泰中昊投资集团有限公司(下称华泰中昊)以能源、地产为主要投资发展方向,是香港蓝海国际投资有限公司在中国大陆地区的总部。    香港蓝海国际投资有限公司(下称蓝海国际),是集国际贸易、能源、地产、教育投资开发等为一体的多元化大型国际投资公司,业务遍及北美、澳洲等地区。自1993年起,蓝海国际开始布局大陆地区的投资,现已形成了以教育为基础,以房地产开发为龙头,以商业为延伸的互补性经营格局。    在能源投资领域,2007年,华泰中昊开始进军风电行业,立足于打造风电设备制造和风力发电上下游一体的产业链,已得到多个省市政府的大力支持。目前,按照公司风电产业一体化的发展战略,华泰中昊在辽宁省、广西省已取得50万千瓦装机容量的风电场开发权,目前有20万千瓦风电项目正在建设阶段，其中广西灵山八一茶场项目已经率先实现并网,预计在今年年底全部建成投运。另外,在内蒙、河南、吉林和山西等地,华泰中昊也将陆续开发新的风力发电项目。    在风力发电、房地产、金融投资、商业运营等领域,华泰中昊拥有一批经验丰富、水平高超的管理人才和技术人才,奉行“以精细化运作理念为本,低成本、高效率、高质量的组织营运,最大限度地满足社会和客户的需求”的企业使命,坚持以市场为导向、以创新为动力、以品牌经营为核心、以资本运营为手段、以客户满意为宗旨,力求将公司建设成为行业领先、规模领先、效益领先、服务领先,在国内具有较强盈利能力、创新力、竞争力、可持续发展力的投资公司。"
北京优利康达科技股份有限公司,https://fdjob.bjx.com.cn/companys/3322.html**********
上海致远绿色能源股份有限公司,上海致远绿色能源股份有限公司（证券简称：上海致远，证券代码：430324）于2006年在中国上海成立，注册资金 8061.5万元。2013年10月18日在中国股市新三板成功挂牌，成为中国首家在新三板成功挂牌的专注于新能源系统应用整体解决方案的供应商。    公司专注于分布式新能源发电系统的研发、制造、销售并提供专业售后运维服务，面向中国市场，致力于解决通信、油田、军用、民用、公共事业等应用场景在无电地区的供电问题，同时面向欧、美、日市场提供先进高效的中型风力发电系统解决方案。经过10年发展，上海致远已经成功建设了覆盖全球重点市场的营销网络。在中国市场，我们已经在西藏、内蒙、甘肃、青海、新疆等全国20多个省市设立了办事机构；在国际市场，我们已经在美国、日本、加拿大、意大利、俄罗斯、中国台湾地区建立了稳定的销售渠道，综合实力跻身全球中小型风电行业第一阵营，根据中国海关总署2017年统计数据，上海致远中型风机出口额已占到国内同行业出口总额50%以上份额。    秉持“掌握核心科技作为公司发展基石”的理念，公司以市场需求为导向，坚持技术创新关系与应用相结合，获得自主知识产权专利77项，国际PTC专利4项，参与起草多项中国国家标准，产品先后获得欧盟、美国、英国、意大利、日本国家市场的产品应用转入认证许可，在全球市场创立了中小型风力发电解决方案供应商的知名品牌。
吉林德普新能源科技有限公司,风力发电设备、太阳能光热利用产品、风力发电机组、光伏产品及环保节能产品研发、设计、销售、安装、维修服务及技术改进;建筑采暖设备、制冷系统、光伏电力软件系统、光伏发电系统组件、暖通设备、机电设备、污水处理设备销售
上海应谱科技有限公司,"上海应谱科技有限公司是位于上海市张江高科嘉定菊园新区的高新企业，同时在北京设立办事机构，十年来坚持从事风电机组在线振动监测、沉降监测及塔筒安全监测领域。公司拥有强大的研发团队、先进的技术力量和成熟的售后服务体系，可为风电企业提供崭新的机组监测、诊断和安全运行管理平台。
    上海应谱科技有限公司遵循“新产品、精产品、诚服务”的质量方针，与国内众多用户及整机制造商合作紧密，凭借长期积累的行业专业知识，能对风电机组的运行状态、基础沉降、塔筒形态等方面进行评估，设计出最符合客户需求的整体解决方案，提供卓有成效的用户培训和售后服务，为风电机组的安全可靠运行保驾护航。"
峙晟能源科技（上海）有限公司,峙晟能源科技（上海）有限公司是全国风电能源领先企业远景能源为了战略发展组建的生态子公司，主要从事风力发电科技领域内的技术咨询、技术开发、技术转让、技术合作、技术服务，支持远景全球研发中心和运营中心（丹麦、中国上海）和远景全球制造和工程中心（中国江阴）的研发工作。  主要业务有风机设计研发CAD、CAE、PDM系统、SAP系统等系统优化、维护以及二次开发工作，风机吊装、运维、运输的工具开发和技术支持工作。 总公司远景能源成立于2007年，远景能源一直以“为人力的可持续未来解决挑战”为使命，积极整合全球创新资源，通过智能控制技术、先进的通信和信息技术建设能源互联网，推动传统能源领域的智慧变革，已经是全球领先的能源互联网技术服务提供商，致力于解决可再生能源时代面临的挑战。  业务包括智能风机的研发与销售、智慧风场软件服务、能源互联网技术服务、智慧城市整体解决方案等，研发能力和技术水平已经处于全球领先地位。目前集团员工总数接近1000人，国际员工占20%，硕士和博士超过60%，研发及技术人员达到80%。      总公司远景能源已陆续完成了全球风电技术创新中心（丹麦）、全球数字能源创新中心（美国）、全球风电技术创新中心（美国）、空气动力学研发中心（美国）、风电工程技术中心（德国）、全球研发与运营中心（上海、中国）、全球制造与工程中心（江阴、中国）、智慧能源软件研发基地（南京、中国）、墨西哥办公室（墨西哥）、北京分公司（北京、中国）等地的全球化战略布局。  作为全球智慧能源管理领域的技术领跑者，远景能源未来将借助物联网、云技术、大数据、人工智能、智能控制和智能传感等技术，积极构建全球智慧能源蓝图，推动传统能源领域的智慧变革。    总公司远景能源在2014年成为中国最大的海上风机供应商。远景的格林威治?云平台、智慧风场Wind OS?平台、阿波罗光伏云?平台目前管理着包括北美、欧洲、中国等在内的超过2000万千万的全球新能源资产，目前是全球最大的智慧能源资产管理服务公司。
北京天诺基业科技有限公司,"北京天诺基业科技有限公司是一家专注于气象、地基遥感、水文监测等领域的系统提供商，一直以来为广大用户提供优质的产品设备和完整的系统解决方案。公司总部位于北京，并在兰州、南京、广州等地设有分支机构，服务网络覆盖全国。
       天诺基业始终秉持求真务实与追求卓越的传统，积极引进国际领先的产品和技术，努力开拓创新，竭诚为国内各行业用户提供优质可靠的产品设备和真诚周到的服务，从而赢得了业界广泛的认可与信任。同时，天诺基业与业内多家国际知名仪器生产企业建立了良好的合作关系。
 
        天诺基业是Campbell Scientific  Inc、Kipp&Zonen、Sentek、Onset、Metone等十余家国际知名气象监测仪器生产企业在华地区的独家代理商（或重要合作伙伴），拥有丰富的系统集成经验和完善的技术服务体系，能够为您量身定制从常规的业务化气象观测系统到研究级，乃至满足各种特种观测需求的多样化系统解决方案。
 
       凭借着精准可靠的产品性能、雄厚的技术力量和真诚的服务，天诺基业参与并完成了中国科学院中国通量网（ChinaFlux）、中国森林生态系统定位研究网络（CFERN）、中国农业科学院各野外生态定位站建设、中国科学院寒区旱区环境与工程研究所各野外台站、中日合作JICA项目、中国科学院青藏高原研究所珠峰边界层微气象观测系统项目、中国极地研究中心的极地气象观测项目、国家“973”项目、国家海洋局“908”专项等众多国家级大型科研项目；同时还参与了全国风能监测评估、沿海地区台风预警监测系统等多项标志性气象观测项目。此外，在气象保障服务方面，天诺基业还为2008年北京奥运会、2010年广州亚运会以及2010年上海世界博览会等多项大型国际性活动的举办提供了一系列完善的气象产品服务解决方案。
 
天诺基业不仅仅在努力完善着技术服务体系，发展自身业务，同时也在不断提升着自己的社会责任心，努力成长为一名积极和负责任的企业公民。作为当今社会的一员，天诺基业秉持可持续发展理念，承担社会责任，积极投身于科学研究、救灾捐助、环境保护、节能减排等事业，力争为社会发展做出更大的贡献。"
维得新能源技术服务(北京)有限公司,https://fdjob.bjx.com.cn/companys/58276.html**********
拓耀新能源科技江苏有限公司,https://fdjob.bjx.com.cn/companys/58183.html**********
三一重能有限公司,https://fdjob.bjx.com.cn/companys/38789.html**********
上伟(江苏)碳纤复合材料有限公司,https://fdjob.bjx.com.cn/companys/63457.html**********
米德(中国)复合材料有限公司,米德（中国）复合材料有限公司是美国独资企业，隶属于美国米德集团。总部位于北京市朝阳区燕莎商圈，工厂坐落于天津港保税区，本公司有着多年为航天航空和风力发电叶片等领域客户服务的经验，并具有有高效的生产能力。公司拥有着7000平米的库房，6000平米的环氧树脂生产车间以及4000平米的轻木套材切割厂房。
沈阳吉地安风电科技有限公司,https://fdjob.bjx.com.cn/companys/27053.html**********
天津中创新能风力技术有限公司,"天津中创新能风力技术有限公司成立于2016年9月,是集风力发电技术开发、咨询、服务;风力发电设备安装、调试、维修;风力发电设备及配件销售于一体的风电运营维护专业服务公司。    公司拥有专业的工程师服务团队,其中40%工程师具备多年丰富的风电运维服务经验,65%人员经过风电龙头企业的高端培训并取得相应证书。    已承接多家风电企业的叶片检查、维修、升级、翻新、技改、风机清洗和防腐等工程,施工中严格执行风电工程项目管理和作业标准,工程质量得到风电业主和厂家的一致好评。    本着“提供专业服务、达成客户满意”的宗旨,我们始终致力于为广大风电客户提供具有个性化的维修解决方案和服务。"
普若泰克科技发展（北京）有限公司,https://fdjob.bjx.com.cn/companys/16056.html**********
中材科技风电叶片股份有限公司,https://fdjob.bjx.com.cn/companys/33161.html**********
海外远景（北京）科技有限公司,https://fdjob.bjx.com.cn/companys/29777.html**********
中科国风科技有限公司,"中科国风科技有限公司成立于2016年9月20日,公司位于天津市滨海新区高新区,注册资金1.6亿元人民币,由中国科学院工程热物理研究所作为最大股东发起成立,主要从事风电机组设备及零部件的开发、制造、销售、检测、认证及售后服务,风电场建设与运营等服务。公司拥有三个国家中心和一个重点实验室,分别为“国家风电叶片检测中心”,“国家能源风电叶片研发(实验)中心”,“国家能源风电装备评定中心”,“中科院风能利用重点实验室”。    公司坚持“以人为本”的原则,充分挖掘员工的潜力,为员工提供发展平台。以科学、完善的制度为保障,来实现公司与员工的全面发展。    公司因业务发展的需要,诚邀广大有志之士的加盟,公司将为您提供完善的薪酬福利待遇与广阔的职位发展空间!"
北京鑫叶新能源科技有限责任公司,北京鑫叶新能源科技有限责任公司是专业从事风力发电机组风轮叶片运行维护提供技术服务，也为风力发电机组整机提供检测、维修、维护的专业化公司。公司具备专业的叶片检查、维修、维护能力，能为客户提供定制化的叶片维护解决方案。    公司拥有一支经过专业培训的维修团队，掌握丰富的风电行业的理论及操作技能，公司坚持质量、安全为导向，不断通过技术、业务创新为客户提供优质服务！
广东博汇新材料科技股份有限公司,"广州市博汇新材料科技有限公司 由德国CTP新材料公司在广州合资成立。是一家正在高速发展的以环氧树脂改性产品为主的高科技公司，具有和国际先进水平同步的技术实力,主要为干式变压器，互感器，高压开关，电机厂等电工绝缘行业提供改性的环氧体系。同时也为风电叶片，飞机，游艇，高铁，汽车等复合材料应用领域提供高技术含量的环氧树脂树脂系列产品。   我们是对每一个合作伙伴负责的团队。我们倡导职业化发展、以人为本、员工至上的管理理念，充分发挥员工的能动性、自觉性、自主性、感召力、执行力。  我们提供具有市场竞争力的薪资待遇和极具吸引力的晋升空间，关心员工身心健康，关注员工职业发展，为员工创造更广阔的发展平台。"
上海艾郎风电科技发展（集团）有限公司,https://fdjob.bjx.com.cn/companys/39124.html**********
上海致远绿色能源股份有限公司,上海致远绿色能源股份有限公司（证券简称：上海致远，证券代码：430324）于2006年在中国上海成立，注册资金 8061.5万元。2013年10月18日在中国股市新三板成功挂牌，成为中国首家在新三板成功挂牌的专注于新能源系统应用整体解决方案的供应商。    公司专注于分布式新能源发电系统的研发、制造、销售并提供专业售后运维服务，面向中国市场，致力于解决通信、油田、军用、民用、公共事业等应用场景在无电地区的供电问题，同时面向欧、美、日市场提供先进高效的中型风力发电系统解决方案。经过10年发展，上海致远已经成功建设了覆盖全球重点市场的营销网络。在中国市场，我们已经在西藏、内蒙、甘肃、青海、新疆等全国20多个省市设立了办事机构；在国际市场，我们已经在美国、日本、加拿大、意大利、俄罗斯、中国台湾地区建立了稳定的销售渠道，综合实力跻身全球中小型风电行业第一阵营，根据中国海关总署2017年统计数据，上海致远中型风机出口额已占到国内同行业出口总额50%以上份额。    秉持“掌握核心科技作为公司发展基石”的理念，公司以市场需求为导向，坚持技术创新关系与应用相结合，获得自主知识产权专利77项，国际PTC专利4项，参与起草多项中国国家标准，产品先后获得欧盟、美国、英国、意大利、日本国家市场的产品应用转入认证许可，在全球市场创立了中小型风力发电解决方案供应商的知名品牌。
德恩新科(北京)能源科技有限公司,"德恩新科(北京)能源科技有限公司成立于2013年,是专业从事风力发电机组叶片全生命周期管理维护及风力发电机设备技术服务、检修、咨询的专业公司。“国家能源风电叶片研发(实验)中心”(中科院工程热物理研究所)独家战略合作单位。   公司始终坚持品牌战略,以顾客获取增值服务为出发点。立足以质量赢得用户的信任,以诚信赢得顾客的尊重,以创新赢得技术的进步,以管理赢得效率的提升。                       在成就企业发展的同时,努力为中国风电事业的发展,为绿色新能源的开发和利用做出积极的贡献。"
株洲时代新材料科技股份有限公司,https://fdjob.bjx.com.cn/companys/58496.html**********
中国科学院工程热物理研究所,工程热物理研究所为中国科学院直属战略高技术研究所，主要从事能源、动力及与之相关环境等领域的研究。其前身系三元流动理论创始人吴仲华先生1956年创建的中国科学院动力研究室，1980年正式建所。   　　工程热物理研究所主要从事能源、动力和环境等领域的研究，其中包括工程热力学、内流气动热力学、燃烧学和传热传质学等分支学科。研究所的科技发展战略是面对新世纪科技技术不断进步的挑战，发展工程热物理领域内的前沿、新兴与交叉学科，为国家能源、动力和环境领域内科学研究与技术研发提供支撑，为基础科学知识创新、国家战略目标需求和人类社会可持续发展做出贡献。  　　在“十三五”期间，研究所将聚焦于先进轻型动力技术、煤炭清洁高效利用、分布式供能与储能的重点突破，并在太阳能热利用、风能利用、工业燃气轮机、超强换热、无人机设计及应用五个方向上开展前沿研究。   　　因科研需要，现面向社会公开招聘（见岗位需求），诚挚期盼广大海内外人才加入，共同打造国际一流研究所，创造辉煌未来。
北京尚坤能源科技投资有限公司,北京尚坤是全球领先的多元化能源解决方案提供商，主要以风力发电为运营为主的公司，在绿色能源领域拥有资本、技术、设备和人才等全产业链优势，在宏观选址和微观选址上拥有一流的技术专家团队。公司积极响应国家号召，根据国家建设“资源节约型、环境友好型”社会的号召，加快风力发电等可再生能源发展为战略目标。
苏州天顺新能源科技有限公司,https://fdjob.bjx.com.cn/companys/53708.html**********
快备新能源科技(上海)有限公司,https://fdjob.bjx.com.cn/companys/40991.html**********
浙江海得新能源有限公司,"◆浙江海得新能源 我们是A股上市公司上海海得控制系统股份有限公司（股票代码：002184）的子公司，注册于浙江省桐乡市，拥有浙江桐乡和上海浦江双研发中心； 我们的研发中心配备有兆瓦级电力专线，是国内目前最专业的大功率风电变流器实验室； 我们的产品符合德国TUV CE认证要求，目前已经在市场上得到广泛应用; 我们拥有一支经验丰富的产品研发团队，技术人员占公司总人数的65%； 我们建设了国内第一个符合IEC61400-21-2008标准的风电变流器电网故障穿越试验平台，能够真实模拟现场电压跌落的情况； 我们研发的风电变流器率先突破国外技术垄断、实现了零电压穿越，且在国内首家通过国家电网公司低压穿越测试认证； 我们研发的1.5MW双馈风机变流器于2009年10月顺利通过由中国科学院院士、清华大学等国内著名专家学者组成的鉴定组的成果鉴定，鉴定结果显示，其中多项发明及实用新型专利技术具有自主知识产权，多项关键技术处于国际先进水平； 我们的产品已经申请了几十项专利，并被科技部授予“国家重点新产品”称号。 加入我们的几大理由 双研发中心为您提供国内领先的技术平台； 人性化的导师制帮助您顺利进入职场角色； 明晰的职业发展通道为你提供快速成长的空间； 海得堂员工俱乐部为你打造“开心工作、快乐生活”的氛围； ……


	◆关于海得控制 海得控制全称上海海得控制系统股份有限公司，成立于1994年，并于2007年底，成功登陆A股市场。公司遵循“协同聚焦”的发展战略，以日趋完善的电力电子、工业信息化研发平台为依托，致力于新能源、装备自动化、工业信息网络、节能降耗等领域相关产品和技术的持续研发，为广大工业用户提供包括拥有自主知识产权的产品产业化业务、以自主产品为核心的集成技术服务、以行业应用解决方案为特征的系统工程业务和提供一站式电气自动化及信息化产品的综合配套服务。公司坚持以“持续为客户创造最大价值”为己任，力争成为在中国工业自动化及信息化领域提供产品及系统解决方案服务的领先者。其中主要业绩如下： 荣获上海市高新技术企业、“科技小巨人”企业、民营科技百强称号； 荣获“中国电气工业创新力10强”、“中国电气工业成长力10强”称号； 2006年起海得控制技术中心被认定为“上海市企业技术中心”； 2004至2010年连续7年名列《电气时代》中国电气工业百强企业、自控及仪表行业20强企业； 2010年名列《电气时代》中国电气工业 百强第66位； 公司营业额连年保持高速增长，2010年近13亿元，在国内工业自动化公司中名列前茅 。 海得控制在南京、杭州、北京、广州、武汉、西安、成都、福州、济南、沈阳、长春、新疆等地设立分支机构和区域机构及产业化基地，业务覆盖国内主要区域。为客户提供自动化解决方案与软硬件产品服务。海得控制高性能的电气控制系统和成套装置已出口东南亚、非洲、法国、美国、德国等地。 2006年，海得控制敏锐地感受到国内风力发电行业的发展，汇聚一大批国内外专家和工程技术人员，成立了项目组，进行国产风机变流器的研发，以风机变流器为基点，拓展风能领域的产品。经过2年多的刻苦攻关，完成了拥有全部自有知识产权的适合中国国情的工程样机的研制。2008年底，在浙江桐乡成立了浙江海得新能源有限公司，启动风机变流器产品的产业化工作。


	◆联系我们联 系 人：何小姐联 系 电 话：13857335550 浙江研发中心：浙江省桐乡市人民路二环南路1320号 314500 电 话：0573-80881200 上海研发中心：上海市闵行区漕河泾开发区浦江高科技园新骏环路77号电 话：021-60572333 深圳研发中心：筹备中"
北京国电思达科技有限公司,https://fdjob.bjx.com.cn/companys/14018.html**********
沈阳吉地安风电科技有限公司,https://fdjob.bjx.com.cn/companys/27053.html**********
北京京冶轴承股份有限公司,北京京冶轴承股份有限公司成立于2001年，是以风力发电机轴承（包括：主轴轴承、变桨轴承、偏航轴承、增速箱轴承、发电机轴承）、回转支承、冶金设备轴承（包括：圆柱滚子轴承、背衬轴承、圆锥滚子轴承、角接触球轴承、推力滚子轴承、深沟球轴承、调心滚子轴承及各种非标轴承等）、矿山轴承等大型、特大型、超大型轴承产品开发、生产、销售一体化的高新技术企业。公司位于北京市南中轴路，北京印刷包装产业基地内；注册资金8300万元，截至201１年底公司总资产5亿元，占地120亩，建筑面积5万多平方米；公司现有员工３００人，拥有国内先进水平的轴承生产设备和各种检测仪器300多台。并通过ISO9001国际标准质量管理体系认证。目前，公司先后研发形成风机轴承1.0 MW、１.５MW、１.６５MW、２.０MW、２.５MW、３.０MW系列产品，并形成批量生产能力，产品销售到国内外十几个知名厂家。    宁夏京冶轴承科技有限公司，企业坐落在银川市工业开发区，注册资本1000万，企业占地100亩，建筑面积21500多平方米，职工100多人。专业生产陆上风机轴承，包括：偏航轴承、变桨轴承、主轴轴承。    江苏京冶海上风电轴承制造有限公司，企业坐落在盐城市阜宁工业开发区，注册资金5000万，占地202亩，建筑面积46000平方米，职工200余人。专业生产海上风机轴承，包括：偏航轴承、变桨轴承、主轴轴承。
杭州爱德旺斯驱动链科技服务有限公司,https://fdjob.bjx.com.cn/companys/51752.html**********
天津中创新能风力技术有限公司,"天津中创新能风力技术有限公司成立于2016年9月,是集风力发电技术开发、咨询、服务;风力发电设备安装、调试、维修;风力发电设备及配件销售于一体的风电运营维护专业服务公司。    公司拥有专业的工程师服务团队,其中40%工程师具备多年丰富的风电运维服务经验,65%人员经过风电龙头企业的高端培训并取得相应证书。    已承接多家风电企业的叶片检查、维修、升级、翻新、技改、风机清洗和防腐等工程,施工中严格执行风电工程项目管理和作业标准,工程质量得到风电业主和厂家的一致好评。    本着“提供专业服务、达成客户满意”的宗旨,我们始终致力于为广大风电客户提供具有个性化的维修解决方案和服务。"
山东中车风电有限公司,"山东中车风电有限公司是中国中车集团投资打造的国内一流的大型风电装备企业,专业从事风力发电设备及主要零部件研发、制造与销售,风力发电工程的设计、建设和技术服务,具备年产1500套1.5-6MW风力发电机组的能力。  公司具备强大的自主研发和创新能力,拥有国家级企业技术研发中心,设有“院士工作站”;配有全功率风电整机试验站、半实物仿真平台、变桨试验台等国际先进的试验和测试设备;自主研发的1.5MW、2MW、3MW风力发电机组均已实现批量装机,运行稳定可靠;6MW海上风力发电机组全面进入研发试制阶段。  公司秉承质量立企的管理理念,将质量管控延伸到研发、制造、供应链、间接供应链、设备运营等环节,实现质量管控产业链全覆盖。  公司建有一支高效的运维服务团队,设有远程集中监控中心和专家诊断系统,具备一流的售前、售中、售后全过程、全方位的服务能力。  山东中车风电有限公司继承了中国中车百年制造基因,以精益求精的民族匠心,锤炼中国最好的风机。"
欧能德（北京）科技有限公司,欧能德（北京）科技有限公司成立于2014年2 月28日，注册资金1000万，获得诸多国内外知名品牌电气公司的授权和支持，截至目前已签订的代理经销协议覆盖十几个品牌的几十个大类，产品广泛应用于新能源行业、配电设备行业和广大的电力电气自动化行业用户，在电能质量控制及电能质量监测各个环节发挥重要作用，由公司研发团队自主研发的智能精密配电监测产品，以其高性能的计算，高精度的测量，高可靠性的设计，更以其易安装、易维护、易操作、易组网，可扩展的特性，获得众多智能配电客户的喜爱，在智能配电领域得到广泛应用。一直以来，为适应国家建设的发展和客户的需要，我公司秉承诚信、专业、开拓、共赢的企业理念，不断的进行产品的革新和技术的提升，在实践中建立了一套完整严谨的售前、售中、售后服务体系，为客户提供更加完备的技术支持和服务。
上海骋海新能源科技有限公司,"骋海新能源是世界轴承第一品牌瑞典SKF认证服务合作伙伴和授权经销商。总部位于上海，并分别在呼和浩特、沈阳、常州、宁波、武汉、广州等地设有分公司。
    骋海新能源致力于对风机传动链问题提供专业的解决方案,为风电服务市场提供轴承、润滑系统、密封、工具等备品备件以及服务。
    服务范围包括：
    为风电主轴、齿轮箱、发电机提供振动监测、内窥镜检测、塔上塔下维修；
    为风电变桨、偏航系统提供技术改造方案现场实施服务；
    为风电设备润滑系统和密封系统提供升级改造方案；
    为风电系统提供工程项目咨询及技术培训；
    为风电设备提供降低全寿命周期成本的解决方案。

    您的才干是我们这个平台的基石，我们作为知识工程型的公司，需要大量的有才能的人力资源，一起齐头并进，我们致力于风电场、海上风电、海洋工程等清洁能源领域的产品及技术服务。技术以及销售人员全程参与SKF斯凯孚指定的专业技能培训。
    追求创新的工作环境，振奋人心的工作内容，良好的发展机会。对于寻求更高挑战的专业人士，有很多理由让您来考虑与斯凯孚一起工作的机会。
    公司网站：www.chnewenergy.com"
浙江盾安新能源发展有限公司,"盾安集团1987年创立于浙江诸暨店口,集团总部位于杭州。盾安集团以“先进制造,低碳环保”为业务主航道,基本完成精密制造与先进装备、民爆化工、可再生能源开发、新材料开发、现代农业、投资管理等事业板块的战略布局,在核心产品国产化、核心技术领先示范、行业技术标准化、行业产品绿色化、实现可持续发展等方面实现了系列突破。已连续9年跻身“中国企业500强”,连续16年跻身“中国民营企业500强”,2017年分别位列第283位和第81位,名列浙江百强企业第27位。先后获得“中国低碳发展领军企业”、“全国质量奖”、“全国就业与社会保障先进民营企业”、“全国五一劳动奖状”、“中国企业社会责任优秀实践奖”、“中国企业诚信500强”等荣誉称号。盾安集团深耕新能源产业近十年,涉及风电电机、整机、运维和电站投资运营等风电全产业链。   盾安新能源是盾安集团控股的子公司,专业从事风电场、光伏电站开发、建设、运营,拥有10+年清洁能源开发经验。公司以杭州为核心,向全国辐射,目前在内蒙古、新疆、宁夏、贵州、甘肃、山西、云南等资源优势区拥有近7000万千瓦的优质风、光资源储备。同时,公司已在东南亚、欧洲多个国家开展风电及光伏项目相关业务。截至2016年底,盾安新能源累计装机及在建项目达100万千瓦,装机规模和资源储备在中国民营风电行业中位居前列。     盾安新能源已累计与全国二十余省、市、自治区政府签署风、光投资开发协议,充分取得了当地政府的认可与支持。同时,持续稳定的投入产出,让盾安新能源获得了良好的金融信誉保障。   随着装机规模的不断增加,盾安新能源组建了以数据驱动的电站智能运维系统,充分应用物联网、大数据、机器学习等技术,使所管辖的新能源电站在无人值班、少人值守的情况下实现集约化、信息化和智能化的管理;所有与运维相关的人、财、物、知识等要素高度智能化匹配,使电站的运维成本大幅下降,有效提升新能源电站的经济效益。    盾安新能源将秉承“绿色节能、低碳环保”的理念,积极探索风电场、光伏电站创新运营方式,实现企业、社会和环境的可持续发展,成为新能源行业的重要力量。"
海外远景（北京）科技有限公司,https://fdjob.bjx.com.cn/companys/29777.html**********
北京优利康达科技股份有限公司,https://fdjob.bjx.com.cn/companys/3322.html**********
吉林德普新能源科技有限公司,风力发电设备、太阳能光热利用产品、风力发电机组、光伏产品及环保节能产品研发、设计、销售、安装、维修服务及技术改进;建筑采暖设备、制冷系统、光伏电力软件系统、光伏发电系统组件、暖通设备、机电设备、污水处理设备销售
辽宁华宇电气设备有限公司,https://fdjob.bjx.com.cn/companys/59476.html**********
上海应谱科技有限公司,"上海应谱科技有限公司是位于上海市张江高科嘉定菊园新区的高新企业，同时在北京设立办事机构，十年来坚持从事风电机组在线振动监测、沉降监测及塔筒安全监测领域。公司拥有强大的研发团队、先进的技术力量和成熟的售后服务体系，可为风电企业提供崭新的机组监测、诊断和安全运行管理平台。
    上海应谱科技有限公司遵循“新产品、精产品、诚服务”的质量方针，与国内众多用户及整机制造商合作紧密，凭借长期积累的行业专业知识，能对风电机组的运行状态、基础沉降、塔筒形态等方面进行评估，设计出最符合客户需求的整体解决方案，提供卓有成效的用户培训和售后服务，为风电机组的安全可靠运行保驾护航。"
北京瑞源联创科技有限公司,https://fdjob.bjx.com.cn/companys/51758.html**********
苏州天顺新能源科技有限公司,https://fdjob.bjx.com.cn/companys/53708.html**********
郑州邦瑞信息科技有限公司,邦瑞科技成立于2019年初，是一家专业为风力发电设备提供产品和服务的高科技企业。邦瑞科技凭借着专业的人才队伍与丰富的风机检修维护经验，为风电企业客户提供全面解决各类风机技术疑难问题的解决方案，企业内人才遍布各个领域，汇集主控、变桨、变频器等各方面人才，各人才均处在行业内顶尖水平，加之丰富的故障处理经验及良好的现场管理经验赢得了客户的一致好评。    在风电运维领域涉及内容广泛，包括风机质保期内检修、质保期外检修、精细化检修、定检维护及相关技术改造等，公司在“真诚、诚信、感恩、快乐”的八字方针指导下，坚持质量优先原则不断改进，努力为用户提供优质的产品和服务。通过各方人才的共同努力，公司已经拥有一支能够根据客户需求，提供全面解决风机各类技术难题并提供最优技术方案的专业化精英团队，为公司未来的发展奠定了人才基础，为公司进一步技术创新提供了技术保障。    邦瑞科技致力于为客户解决风机设备全生命周期运行检修维护方案，以达到为客户创造价值最大化的目的，公司积极借鉴国外风机运维成熟经验，根据风机短期与长期运行周期制定运维方案，既可保障风机可利用率，又可保证为客户创造最大经济利润。    邦瑞科技感恩每一位员工所做出的奉献与努力，坚持以人文本，人才之上的理念，在尊重人、关爱人、培养人的文化氛围中与员工共同成长，共同进步，执着于为风电事业、为新能源事业贡献一份力量的愿景，执着于为人类造福的梦想，邦瑞科技将栉风沐雨见肝胆，砥砺奋进续华章。
沈阳吉地安风电科技有限公司,https://fdjob.bjx.com.cn/companys/27053.html**********
南京风电科技有限公司,https://fdjob.bjx.com.cn/companys/9621.html**********
